"Type_MRG_PA","gmw1996_ha","gmw2016_ha","gmw2020_ha","max_extent_ha","loss_since1996_ha","gain_f2016t2020_ha"
"Lagoon_20186_8348_NA",2185.69814289318,1919.94583368094,1860.3016778664,2263.16432877959,402.862650913185,16.0978544471778
"Lagoon_20187_8348_NA",7697.29623877398,7231.71392095621,7238.12860321233,8049.87178700762,811.743183795292,74.8153208432459
"Lagoon_20188_8348_NA",10.6658862743045,10.5504559289982,10.6081727367674,10.6660078330696,0.0578350963021226,0
"Lagoon_20189_8348_NA",1624.25970525194,1542.79576117767,1551.43211142267,1653.67988764853,102.247776225868,10.3640676404942
"Lagoon_20190_8348_NA",63.0448486875092,123.419887912577,143.331622001312,166.670766153873,23.3391441525613,23.5694874889704
"Lagoon_20191_8348_NA",511.730845414452,416.959189582926,449.362758215907,548.669807530904,99.3070493149968,16.3762084884839
"Lagoon_20192_8348_NA",565.447281392537,520.291804581603,531.740560709861,575.739968314856,43.9994076049948,3.60338760368367
"Lagoon_20193_8348_NA",753.959704096662,716.319310657982,734.471290034268,769.908849569169,35.4375595349005,6.69066575750285
"Lagoon_20194_8348_NA",2168.14901994179,2055.42681287601,2068.9885869403,2219.97630409303,150.987717152735,17.8185213777596
"Lagoon_20195_8348_NA",562.281683282453,545.745952442989,563.100035779244,582.911962302574,19.8119265233302,8.58947976084898
"Lagoon_20196_8348_NA",186.172010619518,183.002653505518,184.059118467839,186.877194648921,2.81807618108195,0.293468517065048
"Lagoon_20197_8348_NA",217.053409365098,206.303423046247,208.7706521207,218.640647244401,9.86999512370147,0.352466968743503
"Lagoon_20198_8348_NA",132.667776691679,124.884481427315,126.29962981859,139.391197413181,13.0915675945905,1.35621210078597
"Lagoon_20199_8350_NA",134.638778958846,125.893078143695,129.284312279589,143.980775530753,14.6964632511641,4.81916163064871
"Lagoon_20200_8352_NA",302.999007410458,241.936549876312,239.795851678087,305.556872405354,65.761020727267,0.832397782473266
"Lagoon_20201_8352_NA",151.443075415406,119.478621707036,118.112237334468,151.740700125484,33.6284627910161,0.0594118324533105
"Lagoon_20202_8356_NA",599.604229636242,326.827911450424,349.510802241409,636.518975831692,287.008173590283,11.483612665023
"Lagoon_20203_8356_NA",16.3170963004248,20.7671937151395,26.4654106432295,29.0419213309646,2.57651068773506,2.45155834398344
"Lagoon_20203_8353_NA",170.8541286067,160.21491501215,163.973224373218,202.382909988111,38.4096856148925,5.66332397921186
"Lagoon_20204_8353_NA",101.506871489768,89.9680507689467,82.0021206447901,109.64894480875,27.64682416396,0.17572168854028
"Lagoon_20205_8360_NA",31.3112956885016,8.34722659537277,12.6777021103768,32.0846803290495,19.4069782186726,0.45801450166814
"Lagoon_20205_8354_NA",9.08613504350185,5.85921150791337,7.37291059668531,9.96679470231272,2.59388410562741,0.422381419402361
"Lagoon_20206_8360_NA",766.04726686323,754.973789058026,731.007351499596,990.723927033175,259.716575533579,12.6431608187662
"Lagoon_20207_8359_NA",462.211213793178,412.130597937372,280.144447751285,521.287934489979,241.143486738694,6.72930953065727
"Lagoon_20208_8480_NA",854.435648710432,932.467410596091,724.449311904954,1211.48318307002,487.033871165068,52.3306651214563
"Lagoon_20209_8480_NA",123.964254465044,118.784572699334,72.7377860461436,183.500855989118,110.763069942974,12.7489148435399
"Lagoon_20210_8480_NA",52.3364395225525,61.3817584631392,70.8261401380555,124.130929455504,53.3047893174482,22.1300794242326
"Lagoon_20211_8480_NA",340.009984755014,296.018924997496,319.6676573553,612.961173916413,293.293516561113,65.3789346467823
"Lagoon_20212_8346_NA",841.260205910423,858.980931299666,869.770669441502,1015.16597896226,145.395309520758,49.8497701618648
"Lagoon_20213_8346_NA",282.027965784853,277.041310584465,303.597843922738,378.644306220228,75.0464622974892,50.1095432390767
"Lagoon_20214_8346_NA",49.1719990850716,66.2459553245729,62.6262508732844,141.181793890615,78.5555430173307,26.5470181062152
"Lagoon_20215_8346_NA",77.2785582057559,125.336795340224,59.528163889626,136.385829043,76.8576651533737,4.58841283966259
"Lagoon_20216_8346_NA",126.475615965755,116.254996437976,109.438619742054,128.652499490159,19.2138797481053,0.12089929369092
"Lagoon_20217_8346_NA",189.703077649753,193.209390983588,182.146439259257,198.953242280596,16.8068030213383,4.1108886217683
"Lagoon_20218_8346_NA",188.683214179609,190.557374747873,178.163911211806,199.566363024673,21.4024518128677,3.92964665516019
"Lagoon_20219_8482_NA",132.984285272722,149.973486606082,147.381397571163,174.452098690775,27.0707011196121,7.94742624135237
"Lagoon_20220_8482_NA",330.61824036856,359.805723722768,357.663830697326,386.738302737711,29.0744720403856,4.401653139925
"Lagoon_20221_8482_NA",252.630140946453,247.678647219961,252.106573314348,265.216371890469,13.1097985761206,2.33051445685102
"Lagoon_20222_8482_NA",340.671283204245,351.86577686408,354.256147543087,376.588317132478,22.3321695893904,5.59708906436601
"Lagoon_20223_8482_NA",217.836557493739,225.658034183438,223.615130009558,232.605694115688,8.99056410613031,1.28413814549542
"Lagoon_20224_8333_NA",96.3664768086959,98.8158644483429,100.249678446361,103.477326562781,3.22764811641954,1.97151535256911
"Lagoon_20225_8482_NA",176.684851975296,172.861796996979,169.920943072154,180.449968231176,10.529025159022,0.588176125453413
"Lagoon_20226_8482_NA",472.749827722172,467.681057860891,458.191976718744,480.767493097951,22.5755163792071,1.3556687133044
"Lagoon_20227_8482_NA",604.840869496607,620.634775812805,621.167274792297,639.093165590071,17.9258907977737,5.38301480196118
"Lagoon_20228_8482_NA",152.534440331842,158.333004835216,159.2206907223,170.700993346401,11.480302624101,5.20696166845262
"Lagoon_20230_8332_NA",876.051258433685,857.424079520209,857.363865845102,883.227644145947,25.8637783008453,3.07476224125326
"Lagoon_20231_8483_NA",183.267231757562,150.182897845071,128.025644874688,188.367015339648,60.3413704649607,0.182119074067473
"Lagoon_20232_8483_NA",25.4391923522947,21.0922118773265,19.2464478053233,30.9837483311098,11.7373005257865,0.66695857744813
"Lagoon_20233_8332_NA",1606.1428191311,1439.66153887795,1474.31099846094,1698.20429264997,223.893294189028,31.2683555289886
"Lagoon_20234_8332_NA",574.987758636405,549.434144595579,545.475034452454,584.76825268923,39.2932182367758,1.73958121719062
"Lagoon_20235_8331_NA",609.244320123237,353.146051879371,394.307993673257,621.398758244473,227.090764571216,4.58698768744021
"Lagoon_20236_8331_NA",1638.65530348688,1605.13004845724,1640.74129479074,1656.20350366672,15.4622088759772,11.3346525200028
"Lagoon_20237_8331_NA",644.283654466875,595.617177806513,604.454811597402,651.575431202734,47.1206196053316,2.03027043015957
"Lagoon_20238_8484_NA",737.792246395456,487.898255265397,567.369810892214,793.053882379201,225.684071486987,18.0596230631175
"Lagoon_20239_8492_NA",99.3683371954227,97.7273924459238,96.3295500874964,100.401578574139,4.07202848664222,0.0607754206955433
"Lagoon_20240_8492_NA",0.626322211359442,0.729851226245356,0.729851226245356,0.732548847451049,0.00269762120569328,0
"Lagoon_20241_8492_NA",29.2259838638346,19.8470470801798,18.1528024964066,30.799455431455,12.6466529350484,1.08916454743147
"Lagoon_20242_8492_NA",178.720637440476,179.510098470689,184.186115498927,187.708598282954,3.52248278402695,5.10111812554598
"Lagoon_20243_8492_NA",1208.82014368319,1247.01594781268,1249.87933556519,1253.74026360984,3.86092804465125,1.49350317498147
"Lagoon_20244_8492_NA",148.812489157906,123.281384992411,93.3746291274011,149.473153554367,56.0985244269658,0.11986416362524
"Lagoon_20245_8492_NA",100.773924965812,92.5158340816956,94.430769812616,100.774479757778,6.34370994516199,0
"Lagoon_20246_8492_NA",330.148683504404,315.686059959916,312.067417095848,334.456103614235,22.3886865183865,0.12020769617185
"Lagoon_20247_8492_NA",197.216829301758,176.688134477886,174.606354196696,197.742367196085,23.1360129993882,0.00332353994995356
"Lagoon_20248_8492_NA",273.591696357787,276.048697394086,272.153146559697,283.361236779514,11.208090219817,0.23973637701869
"Lagoon_20249_8492_NA",113.603843323807,86.7213606583966,92.2542547704041,114.687009095766,22.4327543253616,0.541262176132202
"Lagoon_20250_8492_NA",89.2469345425393,53.1031438070605,56.8919041194023,90.7509182700649,33.8590141506626,0.661535606393883
"Lagoon_20251_8492_NA",128.690730374295,125.49009549448,126.033602811334,131.227657060629,5.19405424929458,0.724672709918022
"Lagoon_20252_8492_NA",389.463165850871,381.87697103219,386.17782183653,391.31642595083,5.13860411430011,0.477873136185035
"Lagoon_20253_8492_NA",297.178880124456,289.351037459598,292.741158155795,304.348418231019,11.6072600752244,3.1171748249501
"Lagoon_20254_8492_NA",11.1210792982556,8.55010353149894,7.53365358165032,11.4800045952954,3.94635101364508,0.119580368417501
"Lagoon_20256_8492_NA",76.6292382688333,55.3909665178177,64.7507680078887,76.9902442215297,12.239476213641,0.299131044429541
"Lagoon_20257_8492_NA",5.25137807318729,4.58705942600869,1.14095864241181,5.66463287817053,4.52367423575873,0
"Lagoon_20258_8492_NA",1742.4106574186,1633.3086025968,1516.73092647165,1928.23846458524,411.507538113587,47.3543244517439
"Lagoon_20259_8492_NA",213.521855171685,128.679027989235,125.736756931641,216.945710004672,91.2089530730311,0.960721413832903
